rank,username,totalM,content,created_at,date,time,display_name,favourites_count,followers_count,following_count,reblogs_count,replies_count,sensitive,sentiment,url,class
8,HamiltonsLive,12,"<p>Metal Sucks 🤘 David Ellefson to Dave Mustaine: “Fix Your Sh*t and Move On”: Even Ellefson is tired of hearing about it. </p><p>The post David Ellefson to Dave Mustaine: “Fix Your Sh*t and Move On” appeared first on MetalSucks. <a href=""http://dlvr.it/SnmLKY"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">http://</span><span class="""">dlvr.it/SnmLKY</span><span class=""invisible""></span></a> LinkInBio for More 🤘 <a href=""https://universeodon.com/tags/MetalSucks"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>MetalSucks</span></a> <a href=""https://universeodon.com/tags/HeavyMetal"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>HeavyMetal</span></a> <a href=""https://universeodon.com/tags/Metal"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Metal</span></a></p>",2023-05-09 13:23:07+00:00,2023-05-09,3:23:07,Bruce Hamilton,0,50,41,0,0,False,negative,https://universeodon.com/@HamiltonsLive/110338938475855133,mastodon
8,HamiltonsLive,12,"<p>Metal Sucks 🤘 David Ellefson to Dave Mustaine: “Fix Your Sh*t and Move On”: Even Ellefson is tired of hearing about it. </p><p>The post David Ellefson to Dave Mustaine: “Fix Your Sh*t and Move On” appeared first on MetalSucks. <a href=""http://dlvr.it/SnmLKY"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">http://</span><span class="""">dlvr.it/SnmLKY</span><span class=""invisible""></span></a> LinkInBio for More 🤘 <a href=""https://universeodon.com/tags/MetalSucks"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>MetalSucks</span></a> <a href=""https://universeodon.com/tags/HeavyMetal"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>HeavyMetal</span></a> <a href=""https://universeodon.com/tags/Metal"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Metal</span></a></p>",2023-05-09 13:23:07+00:00,2023-05-09,3:23:07,Bruce Hamilton,0,37,31,0,0,False,negative,https://universeodon.com/@HamiltonsLive/110338938475855133,mastodon
8,HamiltonsLive,12,"<p>BraveWords 🤘 OBLIVEON - Legendary Prog Metal Band Returns With New Album And Kickstarter Campaign: After a long hiatus, Obliveon, the highly acclaimed Montreal-based progressive metal band, is back with a brand new album. The album, set to be released in May 2024, is highly anticipated by fans of the band, who have been eagerly waiting for new music. The band is also launching... <a href=""http://dlvr.it/SnmLNY"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">http://</span><span class="""">dlvr.it/SnmLNY</span><span class=""invisible""></span></a> LinkInBio for More 🤘 <a href=""https://universeodon.com/tags/BraveWords"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>BraveWords</span></a> <a href=""https://universeodon.com/tags/HeavyMetal"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>HeavyMetal</span></a> <a href=""https://universeodon.com/tags/Metal"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Metal</span></a></p>",2023-05-09 13:24:04+00:00,2023-05-09,3:24:04,Bruce Hamilton,0,50,41,0,0,False,positive,https://universeodon.com/@HamiltonsLive/110338942193982928,mastodon
8,HamiltonsLive,12,"<p>BraveWords 🤘 OBLIVEON - Legendary Prog Metal Band Returns With New Album And Kickstarter Campaign: After a long hiatus, Obliveon, the highly acclaimed Montreal-based progressive metal band, is back with a brand new album. The album, set to be released in May 2024, is highly anticipated by fans of the band, who have been eagerly waiting for new music. The band is also launching... <a href=""http://dlvr.it/SnmLNY"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">http://</span><span class="""">dlvr.it/SnmLNY</span><span class=""invisible""></span></a> LinkInBio for More 🤘 <a href=""https://universeodon.com/tags/BraveWords"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>BraveWords</span></a> <a href=""https://universeodon.com/tags/HeavyMetal"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>HeavyMetal</span></a> <a href=""https://universeodon.com/tags/Metal"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Metal</span></a></p>",2023-05-09 13:24:04+00:00,2023-05-09,3:24:04,Bruce Hamilton,0,37,31,0,0,False,positive,https://universeodon.com/@HamiltonsLive/110338942193982928,mastodon
7,backpackandsnorkel,12,"<p>Pittsburgh's Carnegie Museum of Natural History has 22 million specimen. But the star of the museum is Dippy - the single most famous single dinosaur skeleton in the world.  Learn more here: <a href=""https://ift.tt/ZEhA4PK"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">ift.tt/ZEhA4PK</span><span class=""invisible""></span></a></p>",2023-05-09 13:33:55+00:00,2023-05-09,3:33:55,Backpack and Snorkel,0,3101,3070,0,0,False,positive,https://mastodon.world/@backpackandsnorkel/110338980959078916,mastodon
7,backpackandsnorkel,12,"<p>Pittsburgh's Carnegie Museum of Natural History has 22 million specimen. But the star of the museum is Dippy - the single most famous single dinosaur skeleton in the world.  Learn more here: <a href=""https://ift.tt/ZEhA4PK"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">ift.tt/ZEhA4PK</span><span class=""invisible""></span></a></p>",2023-05-09 13:33:55+00:00,2023-05-09,3:33:55,Backpack and Snorkel,0,2297,2614,0,0,False,positive,https://mastodon.world/@backpackandsnorkel/110338980959078916,mastodon
7,backpackandsnorkel,12,"<p>Pittsburgh's Carrie Furnace is a blast furnace which was part of Andrew Carnegie's massive Homestead Steel Works along the Monongahela River.  I highly recommend the guided tour from May through October. <a href=""https://ift.tt/NyI9RFM"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">ift.tt/NyI9RFM</span><span class=""invisible""></span></a></p>",2023-05-09 13:35:13+00:00,2023-05-09,3:35:13,Backpack and Snorkel,0,2297,2614,0,0,False,positive,https://mastodon.world/@backpackandsnorkel/110338986019637091,mastodon
7,backpackandsnorkel,12,"<p>Pittsburgh's Carrie Furnace is a blast furnace which was part of Andrew Carnegie's massive Homestead Steel Works along the Monongahela River.  I highly recommend the guided tour from May through October. <a href=""https://ift.tt/NyI9RFM"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">ift.tt/NyI9RFM</span><span class=""invisible""></span></a></p>",2023-05-09 13:35:13+00:00,2023-05-09,3:35:13,Backpack and Snorkel,0,3101,3070,0,0,False,positive,https://mastodon.world/@backpackandsnorkel/110338986019637091,mastodon
7,backpackandsnorkel,12,"<p>Pittsburgh's Cathedral of Learning is a 42-story Late Gothic Revival Cathedral from the University of Pittsburgh. The Nationality Rooms are one of the top attractions in Pittsburgh. <a href=""https://ift.tt/ENphZKH"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">ift.tt/ENphZKH</span><span class=""invisible""></span></a></p>",2023-05-09 13:35:34+00:00,2023-05-09,3:35:34,Backpack and Snorkel,0,2297,2614,0,0,False,positive,https://mastodon.world/@backpackandsnorkel/110338987418368801,mastodon
7,backpackandsnorkel,12,"<p>Pittsburgh's Cathedral of Learning is a 42-story Late Gothic Revival Cathedral from the University of Pittsburgh. The Nationality Rooms are one of the top attractions in Pittsburgh. <a href=""https://ift.tt/ENphZKH"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">ift.tt/ENphZKH</span><span class=""invisible""></span></a></p>",2023-05-09 13:35:34+00:00,2023-05-09,3:35:34,Backpack and Snorkel,0,3101,3070,0,0,False,positive,https://mastodon.world/@backpackandsnorkel/110338987418368801,mastodon
7,backpackandsnorkel,12,"<p>Pittsburgh's Church Brew Works is a brewery and restaurant in a restored former Roman Catholic church. Opened in 1996, it has been a Pittsburgh classic ever since.  Try some of their great beers and ask for their specials. <a href=""https://ift.tt/pUvyAN1"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">ift.tt/pUvyAN1</span><span class=""invisible""></span></a></p>",2023-05-09 13:38:33+00:00,2023-05-09,3:38:33,Backpack and Snorkel,0,2297,2614,0,0,False,positive,https://mastodon.world/@backpackandsnorkel/110338999154229654,mastodon
7,backpackandsnorkel,12,"<p>Pittsburgh's Church Brew Works is a brewery and restaurant in a restored former Roman Catholic church. Opened in 1996, it has been a Pittsburgh classic ever since.  Try some of their great beers and ask for their specials. <a href=""https://ift.tt/pUvyAN1"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">ift.tt/pUvyAN1</span><span class=""invisible""></span></a></p>",2023-05-09 13:38:33+00:00,2023-05-09,3:38:33,Backpack and Snorkel,0,3101,3070,0,0,False,positive,https://mastodon.world/@backpackandsnorkel/110338999154229654,mastodon
7,backpackandsnorkel,12,"<p><a href=""https://mastodon.world/tags/Queenstown"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Queenstown</span></a> in New Zealand is a resort town on the shore of Lake Wakatipu. The <a href=""https://mastodon.world/tags/M%C4%81ori"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Māori</span></a> called it Tāhuna, meaning shallow bay. It is the perfect location to see many attractions in this area. <a href=""https://mastodon.world/tags/NewZealand"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NewZealand</span></a> <a href=""https://ift.tt/cN9PIUa"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">ift.tt/cN9PIUa</span><span class=""invisible""></span></a></p>",2023-05-09 13:41:37+00:00,2023-05-09,3:41:37,Backpack and Snorkel,0,3101,3070,0,0,False,positive,https://mastodon.world/@backpackandsnorkel/110339011240803695,mastodon
7,backpackandsnorkel,12,"<p><a href=""https://mastodon.world/tags/Queenstown"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Queenstown</span></a> in New Zealand is a resort town on the shore of Lake Wakatipu. The <a href=""https://mastodon.world/tags/M%C4%81ori"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Māori</span></a> called it Tāhuna, meaning shallow bay. It is the perfect location to see many attractions in this area. <a href=""https://mastodon.world/tags/NewZealand"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>NewZealand</span></a> <a href=""https://ift.tt/cN9PIUa"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">ift.tt/cN9PIUa</span><span class=""invisible""></span></a></p>",2023-05-09 13:41:37+00:00,2023-05-09,3:41:37,Backpack and Snorkel,0,2297,2614,0,0,False,positive,https://mastodon.world/@backpackandsnorkel/110339011240803695,mastodon
7,backpackandsnorkel,12,"<p>A 4WD tour through the rugged interior of <a href=""https://mastodon.world/tags/Tahiti"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Tahiti</span></a> in French <a href=""https://mastodon.world/tags/Polynesia"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Polynesia</span></a> with its <a href=""https://mastodon.world/tags/rainforests"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>rainforests</span></a> is a wonderful experience. We saw more than 100 <a href=""https://mastodon.world/tags/waterfalls"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>waterfalls</span></a> after it had rained the day before. Did you do this tour? <a href=""https://ift.tt/YDAjsU5"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">ift.tt/YDAjsU5</span><span class=""invisible""></span></a></p>",2023-05-09 13:42:00+00:00,2023-05-09,3:42:00,Backpack and Snorkel,0,2297,2614,0,0,False,positive,https://mastodon.world/@backpackandsnorkel/110339012745570602,mastodon
7,backpackandsnorkel,12,"<p>A 4WD tour through the rugged interior of <a href=""https://mastodon.world/tags/Tahiti"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Tahiti</span></a> in French <a href=""https://mastodon.world/tags/Polynesia"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Polynesia</span></a> with its <a href=""https://mastodon.world/tags/rainforests"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>rainforests</span></a> is a wonderful experience. We saw more than 100 <a href=""https://mastodon.world/tags/waterfalls"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>waterfalls</span></a> after it had rained the day before. Did you do this tour? <a href=""https://ift.tt/YDAjsU5"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">ift.tt/YDAjsU5</span><span class=""invisible""></span></a></p>",2023-05-09 13:42:00+00:00,2023-05-09,3:42:00,Backpack and Snorkel,0,3101,3070,0,0,False,positive,https://mastodon.world/@backpackandsnorkel/110339012745570602,mastodon
6,Tilopa,11,"<p>Ron Filipkowski<br>Trump is so enraged by McConnell’s agreement to raise the debt ceiling, and why he is threatening him if he does it again, is because he wants the economy to fail and the stock market to crash. If the world has to burn for him to be king of the ashes, he would light the match.<br>What saves us is the fact that GOP Senators have vast fortunes tied up in said stock market, and probably the only thing they will put above loyalty to and/or fear of Trump is their personal wealth.</p>",2023-05-09 13:29:28+00:00,2023-05-09,3:29:28,Thorpa,0,633,501,0,0,False,negative,https://convo.casa/@Tilopa/110338963421490640,mastodon
6,Tilopa,11,"<p>Ron Filipkowski<br>Trump is so enraged by McConnell’s agreement to raise the debt ceiling, and why he is threatening him if he does it again, is because he wants the economy to fail and the stock market to crash. If the world has to burn for him to be king of the ashes, he would light the match.<br>What saves us is the fact that GOP Senators have vast fortunes tied up in said stock market, and probably the only thing they will put above loyalty to and/or fear of Trump is their personal wealth.</p>",2023-05-09 13:29:28+00:00,2023-05-09,3:29:28,Thorpa,0,461,468,0,0,False,negative,https://convo.casa/@Tilopa/110338963421490640,mastodon
6,Tilopa,11,"<p>Worship this clown as Lord Christ... Anybody? .. ANYBODY?! </p><p>Ah, the Deplorables will. <a href=""https://convo.casa/tags/MAGA"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>MAGA</span></a> <a href=""https://convo.casa/tags/Trump"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Trump</span></a> <a href=""https://convo.casa/tags/Trump2024"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Trump2024</span></a></p>",2023-05-09 13:36:05+00:00,2023-05-09,3:36:05,Thorpa,0,633,501,0,0,False,negative,https://convo.casa/@Tilopa/110338989484643618,mastodon
6,Tilopa,11,"<p>Worship this clown as Lord Christ... Anybody? .. ANYBODY?! </p><p>Ah, the Deplorables will. <a href=""https://convo.casa/tags/MAGA"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>MAGA</span></a> <a href=""https://convo.casa/tags/Trump"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Trump</span></a> <a href=""https://convo.casa/tags/Trump2024"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Trump2024</span></a></p>",2023-05-09 13:36:05+00:00,2023-05-09,3:36:05,Thorpa,0,461,468,0,0,False,negative,https://convo.casa/@Tilopa/110338989484643618,mastodon
6,Tilopa,11,<p>Beauty ♥</p>,2023-05-09 13:40:16+00:00,2023-05-09,3:40:16,Thorpa,0,633,501,0,0,False,positive,https://convo.casa/@Tilopa/110339005883754274,mastodon
6,Tilopa,11,<p>Beauty ♥</p>,2023-05-09 13:40:16+00:00,2023-05-09,3:40:16,Thorpa,0,461,468,0,0,False,positive,https://convo.casa/@Tilopa/110339005883754274,mastodon
6,Tilopa,11,<p>porn</p>,2023-05-09 13:44:13+00:00,2023-05-09,3:44:13,Thorpa,0,633,501,0,0,True,negative,https://convo.casa/@Tilopa/110339021465602087,mastodon
6,Tilopa,11,<p>porn</p>,2023-05-09 13:44:13+00:00,2023-05-09,3:44:13,Thorpa,0,461,468,0,0,True,negative,https://convo.casa/@Tilopa/110339021465602087,mastodon
6,Tilopa,11,"<p><a href=""https://www.youtube.com/watch?v=oGCKFzGAfQ0"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">youtube.com/watch?v=oGCKFzGAfQ</span><span class=""invisible"">0</span></a> Poor fucker... 😔</p>",2023-05-09 12:58:48+00:00,2023-05-09,2:58:48,Thorpa,0,461,468,0,0,False,negative,https://convo.casa/@Tilopa/110338842877614402,mastodon
6,Tilopa,11,<p>😔</p>,2023-05-09 13:23:12+00:00,2023-05-09,3:23:12,Thorpa,0,461,468,0,0,False,negative,https://convo.casa/@Tilopa/110338938824235669,mastodon
6,Tilopa,11,<p>😔</p>,2023-05-09 13:23:12+00:00,2023-05-09,3:23:12,Thorpa,0,633,501,0,0,False,negative,https://convo.casa/@Tilopa/110338938824235669,mastodon
5,realTuckFrumper,11,"<p>Fox News' tactics could cost it another fortune: analysis <a href=""https://www.rawstory.com/fox-news-2659983863/?utm_source=dlvr.it&amp;utm_medium=mastodon"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">rawstory.com/fox-news-26599838</span><span class=""invisible"">63/?utm_source=dlvr.it&amp;utm_medium=mastodon</span></a></p>",2023-05-09 13:44:03+00:00,2023-05-09,3:44:03,#TuckFrump,0,1356,35,0,0,False,negative,https://mastodon.social/@realTuckFrumper/110339020773919229,mastodon
5,realTuckFrumper,11,"<p>F1 Drivers Unhappy With Miami’s Pomp, Circumstance <a href=""https://www.huffpost.com/entry/formula-1-drivers-miami-unhappy_n_645904b0e4b0ff22e37bcfa3?utm_source=dlvr.it&amp;utm_medium=mastodon"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">huffpost.com/entry/formula-1-d</span><span class=""invisible"">rivers-miami-unhappy_n_645904b0e4b0ff22e37bcfa3?utm_source=dlvr.it&amp;utm_medium=mastodon</span></a></p>",2023-05-09 13:44:05+00:00,2023-05-09,3:44:05,#TuckFrump,0,1356,35,0,0,False,negative,https://mastodon.social/@realTuckFrumper/110339020916905677,mastodon
5,realTuckFrumper,11,"<p>Fox News' tactics could cost it another fortune: analysis <a href=""https://www.rawstory.com/fox-news-2659983863/?utm_source=dlvr.it&amp;utm_medium=mastodon"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">rawstory.com/fox-news-26599838</span><span class=""invisible"">63/?utm_source=dlvr.it&amp;utm_medium=mastodon</span></a></p>",2023-05-09 13:44:03+00:00,2023-05-09,3:44:03,#TuckFrump,0,1422,34,0,0,False,negative,https://mastodon.social/@realTuckFrumper/110339020773919229,mastodon
5,realTuckFrumper,11,"<p>F1 Drivers Unhappy With Miami’s Pomp, Circumstance <a href=""https://www.huffpost.com/entry/formula-1-drivers-miami-unhappy_n_645904b0e4b0ff22e37bcfa3?utm_source=dlvr.it&amp;utm_medium=mastodon"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">huffpost.com/entry/formula-1-d</span><span class=""invisible"">rivers-miami-unhappy_n_645904b0e4b0ff22e37bcfa3?utm_source=dlvr.it&amp;utm_medium=mastodon</span></a></p>",2023-05-09 13:44:05+00:00,2023-05-09,3:44:05,#TuckFrump,0,1422,34,0,0,False,negative,https://mastodon.social/@realTuckFrumper/110339020916905677,mastodon
5,realTuckFrumper,11,"<p>British police express 'regret' over 6 anti-monarchists arrested in coronation protests <a href=""https://www.upi.com/Top_News/World-News/2023/05/09/Coronation-Police-Apologize-For-Arrests/9931683635168/?utm_source=dlvr.it&amp;utm_medium=mastodon"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">upi.com/Top_News/World-News/20</span><span class=""invisible"">23/05/09/Coronation-Police-Apologize-For-Arrests/9931683635168/?utm_source=dlvr.it&amp;utm_medium=mastodon</span></a></p>",2023-05-09 13:54:35+00:00,2023-05-09,3:54:35,#TuckFrump,0,1422,34,0,0,False,negative,https://mastodon.social/@realTuckFrumper/110339062230379929,mastodon
5,realTuckFrumper,11,"<p>Donald Trump barred from posting evidence in hush money case to social media <a href=""https://www.upi.com/Top_News/US/2023/05/09/donald-trump-judge-hush-money-case-social-media/9111683626651/?utm_source=dlvr.it&amp;utm_medium=mastodon"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">upi.com/Top_News/US/2023/05/09</span><span class=""invisible"">/donald-trump-judge-hush-money-case-social-media/9111683626651/?utm_source=dlvr.it&amp;utm_medium=mastodon</span></a></p>",2023-05-09 13:06:04+00:00,2023-05-09,3:06:04,#TuckFrump,0,1422,34,0,0,False,negative,https://mastodon.social/@realTuckFrumper/110338871415155567,mastodon
5,realTuckFrumper,11,"<p>Tucker Carlson Expressed Extreme Fear About His Job In Newly Reported Text <a href=""https://www.huffpost.com/entry/tucker-carlson-texts-fox-news_n_645a206fe4b005be8feed48d?utm_source=dlvr.it&amp;utm_medium=mastodon"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">huffpost.com/entry/tucker-carl</span><span class=""invisible"">son-texts-fox-news_n_645a206fe4b005be8feed48d?utm_source=dlvr.it&amp;utm_medium=mastodon</span></a></p>",2023-05-09 13:12:40+00:00,2023-05-09,3:12:40,#TuckFrump,0,1422,34,0,0,False,negative,https://mastodon.social/@realTuckFrumper/110338897349506389,mastodon
5,realTuckFrumper,11,"<p>Lindsey Graham's authoritarian corruption traced in granular detail: 'Trump turned out to be poison' <a href=""https://www.rawstory.com/lindsey-graham-trump-2659983771/?utm_source=dlvr.it&amp;utm_medium=mastodon"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">rawstory.com/lindsey-graham-tr</span><span class=""invisible"">ump-2659983771/?utm_source=dlvr.it&amp;utm_medium=mastodon</span></a></p>",2023-05-09 13:22:35+00:00,2023-05-09,3:22:35,#TuckFrump,0,1422,34,0,0,False,negative,https://mastodon.social/@realTuckFrumper/110338936376138640,mastodon
5,realTuckFrumper,11,"<p>Lindsey Graham's authoritarian corruption traced in granular detail: 'Trump turned out to be poison' <a href=""https://www.rawstory.com/lindsey-graham-trump-2659983771/?utm_source=dlvr.it&amp;utm_medium=mastodon"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">rawstory.com/lindsey-graham-tr</span><span class=""invisible"">ump-2659983771/?utm_source=dlvr.it&amp;utm_medium=mastodon</span></a></p>",2023-05-09 13:22:35+00:00,2023-05-09,3:22:35,#TuckFrump,0,1356,35,0,0,False,negative,https://mastodon.social/@realTuckFrumper/110338936376138640,mastodon
5,realTuckFrumper,11,"<p>Cole Swindell engaged to girlfriend Courtney Little: 'We're so excited!' <a href=""https://www.upi.com/Entertainment_News/Music/2023/05/09/Cole-Swindell-engaged-Courtney-Little/8411683637415/?utm_source=dlvr.it&amp;utm_medium=mastodon"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">upi.com/Entertainment_News/Mus</span><span class=""invisible"">ic/2023/05/09/Cole-Swindell-engaged-Courtney-Little/8411683637415/?utm_source=dlvr.it&amp;utm_medium=mastodon</span></a></p>",2023-05-09 13:27:06+00:00,2023-05-09,3:27:06,#TuckFrump,0,1422,34,0,0,False,positive,https://mastodon.social/@realTuckFrumper/110338954102360388,mastodon
5,realTuckFrumper,11,"<p>Cole Swindell engaged to girlfriend Courtney Little: 'We're so excited!' <a href=""https://www.upi.com/Entertainment_News/Music/2023/05/09/Cole-Swindell-engaged-Courtney-Little/8411683637415/?utm_source=dlvr.it&amp;utm_medium=mastodon"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">upi.com/Entertainment_News/Mus</span><span class=""invisible"">ic/2023/05/09/Cole-Swindell-engaged-Courtney-Little/8411683637415/?utm_source=dlvr.it&amp;utm_medium=mastodon</span></a></p>",2023-05-09 13:27:06+00:00,2023-05-09,3:27:06,#TuckFrump,0,1356,35,0,0,False,positive,https://mastodon.social/@realTuckFrumper/110338954102360388,mastodon
4,therightarticle,10,"<p>Coronation arrests showed us what Britain is </p><p>Arresting coronation protesters wasn’t police overreach. It was the point</p><p>The Metropolitan Police’s detention of anti-royal protesters has been condemned as ‘overreach’. It was anything but</p><p><a href=""https://www.opendemocracy.net/en/coronation-republic-arrests-king-charles-iii-police-overreach-public-order-act/"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">opendemocracy.net/en/coronatio</span><span class=""invisible"">n-republic-arrests-king-charles-iii-police-overreach-public-order-act/</span></a></p>",2023-05-09 13:33:14+00:00,2023-05-09,3:33:14,Michael,0,1273,1273,0,0,True,negative,https://mas.to/@therightarticle/110338978276722254,mastodon
4,therightarticle,10,"<p>Coronation arrests showed us what Britain is </p><p>Arresting coronation protesters wasn’t police overreach. It was the point</p><p>The Metropolitan Police’s detention of anti-royal protesters has been condemned as ‘overreach’. It was anything but</p><p><a href=""https://www.opendemocracy.net/en/coronation-republic-arrests-king-charles-iii-police-overreach-public-order-act/"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">opendemocracy.net/en/coronatio</span><span class=""invisible"">n-republic-arrests-king-charles-iii-police-overreach-public-order-act/</span></a></p>",2023-05-09 13:33:14+00:00,2023-05-09,3:33:14,Michael,0,1311,1307,0,0,True,negative,https://mas.to/@therightarticle/110338978276722254,mastodon
4,therightarticle,10,"<p>The <a href=""https://mas.to/tags/Coronation"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Coronation</span></a>: ‘A Spectacle of Apathy’ </p><p>It is almost as though Queen Elizabeth’s death has brought down the old scaffolding</p><p><a href=""https://bylinetimes.com/2023/05/09/the-coronation-a-spectacle-of-apathy/"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">bylinetimes.com/2023/05/09/the</span><span class=""invisible"">-coronation-a-spectacle-of-apathy/</span></a></p>",2023-05-09 13:34:50+00:00,2023-05-09,3:34:50,Michael,0,1311,1307,0,0,True,negative,https://mas.to/@therightarticle/110338984549575215,mastodon
4,therightarticle,10,"<p>The <a href=""https://mas.to/tags/Coronation"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Coronation</span></a>: ‘A Spectacle of Apathy’ </p><p>It is almost as though Queen Elizabeth’s death has brought down the old scaffolding</p><p><a href=""https://bylinetimes.com/2023/05/09/the-coronation-a-spectacle-of-apathy/"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">bylinetimes.com/2023/05/09/the</span><span class=""invisible"">-coronation-a-spectacle-of-apathy/</span></a></p>",2023-05-09 13:34:50+00:00,2023-05-09,3:34:50,Michael,0,1273,1273,0,0,True,negative,https://mas.to/@therightarticle/110338984549575215,mastodon
